date,bases,open_access_bases,bytes,open_access_bytes
"08/29/2018",19687839816189353,7750355840200448,8498786009515425,4408387814866384
"08/30/2018",19696016706182443,7758532730193538,8503300137576713,4412901942927672
"08/31/2018",19723318865426043,7768906057618816,8520512546897423,4418585389230897
"09/01/2018",19737023841158909,7782611033351682,8527285597843521,4425358440176995
"09/02/2018",19738194014083898,7783781206276671,8527804552674930,4425877395008404
"09/03/2018",19739445741802104,7785032933994877,8528491536560540,4426564378894014
"09/04/2018",19754390383950267,7799354247739286,8534186911557152,4432140803916053
"09/05/2018",19761771830376988,7803232523979854,8537324494690910,4434031701504653
"09/06/2018",19774749187441717,7815988286036783,8544268617631190,4440847357456643
"09/07/2018",19782790925991415,7824030024586481,8547929179084278,4444507918909731
"09/08/2018",19789628782361139,7830867880956205,8551345216957753,4447923956783206
"09/09/2018",19790368884892897,7831607983487963,8551698745218260,4448277485043713
"09/10/2018",19797562730000609,7838801828595675,8554937592853302,4451516332678755
"09/11/2018",19804051899944043,7844348165067657,8557635506016686,4453726071099995
"09/12/2018",19816756088365706,7848786294524002,8563497240928499,4455802926916839
"09/13/2018",19826931609268589,7858961815426885,8568289398101367,4460595084089707
"09/14/2018",19838172965536927,7870203171695223,8572499826478391,4464805512466731
"09/15/2018",19841334511390138,7873364717548434,8574281411470063,4466587097458403
"09/16/2018",19846730554000201,7878760760158497,8576968378677477,4469274064665817
"09/17/2018",19864540256725316,7896570462883612,8585047833315730,4477353519304070
"09/18/2018",19874361762245025,7905107980059521,8589294826549191,4481162582028187
"09/19/2018",19885308322739205,7914939787847601,8594193500962660,4485360229265692
"09/20/2018",19904238271965643,7933869730389332,8603580339205578,4494747063859633
"09/21/2018",19907818710268795,7937450168692484,8605404616576410,4496571341230465
"09/22/2018",19908955187454028,7938586645877717,8605970386699687,4497137111353742
"09/23/2018",19911102037223730,7940733495647419,8606726634949340,4497893359603395
"09/24/2018",19939904880111188,7945968327948671,8615081296865054,4500119760976806
"09/25/2018",20003093599065684,7994842873433627,8645908564691571,4523766807290347
"09/26/2018",20010458359883782,8002207634251725,8649599273515937,4527457516114713
"09/27/2018",20021236406378891,8010881198675085,8654632784681979,4531579270485138
"09/28/2018",20033492210543089,8018429218197305,8659942840503087,4535115511456924
"09/29/2018",20037459194335834,8022396201990050,8661774753066848,4536947424020685
"09/30/2018",20043691703970659,8028628711624875,8664866647697609,4540039318651446
"10/01/2018",20067862830259391,8052411397855107,8676131195204846,4551202613575859
"10/02/2018",20078074609095237,8062623176690953,8680319046753183,4555390465124196
"10/03/2018",20079611614099884,8064160181695600,8681029773043129,4556101191414142
"10/04/2018",20093088188086257,8077636755681973,8686552729279452,4561624147650465
"10/05/2018",20098000322137564,8082548889733280,8688786620827357,4563858039198370
"10/06/2018",20099454364762867,8084002932358583,8689798065390152,4564869483761165
"10/07/2018",20101056593735199,8085605161330915,8691587560429842,4566658978800855
"10/08/2018",20125270195786397,8109818763382113,8703328993362268,4578400411733281
"10/09/2018",20173426188738382,8117250220438267,8718366944265012,4582851013890193
"10/10/2018",20184165546281390,8126851245234575,8722697819554971,4586621306613665
"10/11/2018",20192608270737858,8135293969691043,8726886233665872,4590809720724566
"10/12/2018",20201168422928017,8137548593018532,8730806795248375,4591827178562833
"10/13/2018",20384819966064137,8144588285304352,8764561729243279,4595665374098039
"10/14/2018",20386154901227961,8145923220468176,8765148135075651,4596251779930411
"10/15/2018",20391971343520064,8151739662760279,8768040310518437,4599143955373197
"10/16/2018",20399417108995509,8158975296736124,8772136027859782,4603143615484940
"10/17/2018",20415056405665427,8161718926429322,8780144300974441,4604565214463828
"10/18/2018",20419019645509547,8165682166273442,8781993362538503,4606414276027890
"10/19/2018",20424705347970334,8171367868734229,8784618186140930,4609039099630317
"10/20/2018",20427882154676708,8174335766232515,8786632800487856,4610958426469192
"10/21/2018",20429910381838645,8176363993394452,8788326458924191,4612652084905527
"10/22/2018",20451965783186288,8184253258388375,8796406237752942,4616505894245512
"10/23/2018",20464633892064632,8196359389455201,8802624214126933,4622565843987460
"10/24/2018",20476185908536562,8207911405927131,8808864582617953,4628806212478480
"10/25/2018",20497041387562891,8228766884953460,8817917655835727,4637859285696254
"10/26/2018",20501828097144349,8233410468251388,8820261362991231,4640149685928636
"10/27/2018",20503436808438427,8235019179545466,8821540876945112,4641429199882517
"10/28/2018",20504890412824746,8236472783931785,8822340782760314,4642229105697719
"10/29/2018",20508415699047421,8239531059012590,8824189480703352,4643861865319951
"10/30/2018",20513121868006001,8244237227971170,8826567908183153,4646240292799752
"10/31/2018",20525864101682715,8256979461647884,8832300132830417,4651972517447016
"11/01/2018",20543368390745343,8274433680847359,8840783571919736,4660424690981175
"11/02/2018",20551362371673214,8282427661775230,8844690071804535,4664331190865974
"11/03/2018",20558484008350785,8289549298452801,8847827350172430,4667468469233869
"11/04/2018",20567217123598980,8295014131363596,8850962574173630,4670058627054841
"11/05/2018",20593147501212936,8310494958969377,8858873382810331,4676124690253390
"11/06/2018",20600047855615450,8317387609756993,8862082841122249,4679331228074156
"11/07/2018",20605419640648621,8322759394790164,8864626563622717,4681874950574624
"11/08/2018",20610524412941281,8327571730019465,8867132571758183,4684273767178901
"11/09/2018",20620158727085478,8337206044163662,8871630555023006,4688771750443724
"11/10/2018",20621721685266669,8338769002344853,8872666877673299,4689808073094017
"11/11/2018",20623733882885787,8340781199963971,8873408830453393,4690550025874111
"11/12/2018",20625992652405248,8343039969483432,8874378608391061,4691519803811779
"11/13/2018",20630703681337408,8347265270838517,8876641282925759,4693546824811753
"11/14/2018",20658647182704952,8372935299944511,8887502623445667,4703539656651207
"11/15/2018",20673713387991140,8388001505230699,8894789997809271,4710827031014811
"11/16/2018",20762101560654664,8390458169209023,8910891333814139,4712110016856644
"11/17/2018",20765842384889741,8394198993444100,8912599647070933,4713818330113438
"11/18/2018",20772931286254114,8400703404579628,8916098496575174,4717036378333366
"11/19/2018",20897620629695980,8405533736723979,8940244468896618,4719036600105810
"11/20/2018",20954637157627740,8422892398305233,8959314512932402,4728090398936898
"11/21/2018",20968054462486381,8436292346550265,8965377347424847,4734146549558655
"11/22/2018",20975907231137691,8444145115201575,8968869610590778,4737638812724586
"11/23/2018",20991040473458067,8459224929318851,8975171595077632,4743913192848944
"11/24/2018",20992391293128141,8460575748988925,8975844275172904,4744585872944216
"11/25/2018",20994124668367843,8462309124228627,8976804295931113,4745545893702425
"11/26/2018",20997364834201788,8465549290062572,8978507346374292,4747248944145604
"11/27/2018",21008046505054957,8473413362134041,8983913816923411,4751605943744099
"11/28/2018",21015883062112154,8479532215640798,8987544860975627,4754401528314900
"11/29/2018",21115332988404841,8489348283069139,9040440910126169,4759199607102792
"11/30/2018",21217437438660493,8503627534919075,9080233723382419,4766043354104887
"12/01/2018",21229935963855031,8516126060113613,9086772737140290,4772582367862758
"12/02/2018",21243984947852465,8530175044111047,9093032934886708,4778842565609176
"12/03/2018",21248884934949614,8535075031208196,9095517280611051,4781326911333519
"12/04/2018",21263782592331833,8549456308614891,9102992274168540,4788629565251547
"12/05/2018",21274714400162345,8560388116445403,9107739800615616,4793377091698623
"12/06/2018",21292034717753297,8577708434036355,9116163374565300,4801800665648307
"12/07/2018",21293880445078710,8579518942734828,9117309828467447,4802937355821505
"12/08/2018",21294992466201637,8580630963857755,9117853090527576,4803480617881634
"12/09/2018",21296418832600816,8582057330256934,9118470281358195,4804097808712253
"12/10/2018",21313445806094951,8599084303751069,9144199826979755,4829827354333813
"12/11/2018",21329769808698843,8615408306354961,9149969092412839,4835596619766897
"12/12/2018",21335183218908486,8619915238073502,9152351253888243,4837537222165303
"12/13/2018",21348414080275883,8633146099440899,9158002903890378,4843188872167438
"12/14/2018",21358439935125093,8639690718988249,9163692089297378,4846733389121338
"12/15/2018",21360920709892522,8642171493755678,9164976892953822,4848018192777782
"12/16/2018",21362960320569153,8644211104432309,9165954686017777,4848995985841737
"12/17/2018",21375138001077494,8656388784940650,9171931827183849,4854973127007809
"12/18/2018",22314909139585127,8661251243498766,9366356454831961,4857528248868435
"12/19/2018",22799384823659799,8666006723103278,9445556357082783,4859827825921624
"12/20/2018",22802746551868759,8669290738959279,9447180732037951,4861431983543894
"12/21/2018",22891250581627822,8677660520400518,9471991947316983,4865520565523028
"12/22/2018",22892156669329055,8678478743343783,9472337548384819,4865821857060487
"12/23/2018",22894783625663737,8681105699678465,9473515222492875,4866999531168543
"12/24/2018",22896168675623468,8682490749638196,9474224312001739,4867708620677407
"12/25/2018",22897118377084460,8683440451099188,9474692316874284,4868176625549952
"12/26/2018",22906700189160455,8693022263175183,9479718474623478,4873202783299146
"12/27/2018",22920384872963937,8706706946978665,9486300374040395,4879784682716063
"12/28/2018",22923441429069322,8709763503084050,9488079775109782,4881564083785450
"12/29/2018",22925102897587353,8711424971602081,9489080025442666,4882564334118334
"12/30/2018",22929095652229343,8715417726244071,9491141230937754,4884625539613422
"12/31/2018",22969196148657463,8754232624350739,9510012572608881,4902897743313611
"01/01/2019",23012006303413512,8797042779106788,9530313896562350,4923199067267080
"01/02/2019",23052223815067080,8837260290760356,9545298651969767,4938183822674497
"01/03/2019",23059279865265282,8844232935786080,9548771572189080,4941612341039762
"01/04/2019",23064137924610919,8849036893883067,9551452921432799,4944263926319925
"01/05/2019",23075483390970415,8860225288630363,9556394413196586,4949115975314752
"01/06/2019",23080590168198780,8865310821245778,9558623969042901,4951333735501446
"01/07/2019",23086358524551817,8871079177598815,9561136429230396,4953846195688941
"01/08/2019",23092223997178650,8876942253939393,9563652959289753,4956361203379210
"01/09/2019",23173513660105017,8881104013257060,9577658955006832,4958408252741684
"01/10/2019",23178116414933829,8885706768085872,9579683005667686,4960432303402538
"01/11/2019",23181009683108363,8888502780719850,9581528236228211,4962212330917063
"01/12/2019",23186269200717368,8893762298328855,9583855329029720,4964539423718572
"01/13/2019",23187855045129536,8895348142741023,9584564643238563,4965248737927415
"01/14/2019",23193339000159365,8899234737369512,9586884809679205,4966928118921117
"01/15/2019",23206029732027085,8911925469237232,9590280400658626,4970323709900538
"01/16/2019",23216081677462418,8921977414672565,9595113824777688,4975157134019600
"01/17/2019",24460395437541706,8928897907059215,9843394033409535,4978134916070727
"01/18/2019",24463449213828098,8931951683345607,9844747125036656,4979488007697848
"01/19/2019",24467092901392679,8935595370910188,9846125869579849,4980866752241041
"01/20/2019",24469069575449849,8937572044967358,9846865357899813,4981606240561005
"01/21/2019",24471136724951231,8939639194468740,9847726580979584,4982467463640776
"01/22/2019",24475388059616706,8943890529134215,9850028032432217,4984768915093409
"01/23/2019",24516421442333616,8982235687665687,9868296159961357,5002089614332496
"01/24/2019",24561774727390681,9027588972722752,9890936148186311,5024729602557450
"01/25/2019",24562698650806879,9028512896138950,9891323430063539,5025116884434678
"01/26/2019",24565468447008091,9031282692340162,9892530402497444,5026323856868583
"01/27/2019",24567853863677089,9033668109009160,9893523539623620,5027316993994759
"01/28/2019",24589512222509386,9055326467841457,9903993457338027,5037786911709166
"01/29/2019",24623380225361755,9064616676069849,9914364616144313,5040705186350388
"01/30/2019",24628663039775926,9069810563248648,9917020778408797,5043300873692839
"01/31/2019",24640720678174295,9081868201647017,9923349073194483,5049629168478525
"02/01/2019",24651776514994140,9092924038466862,9928645296006855,5054925391290897
"02/02/2019",24652645474527139,9093792997999861,9929195793701906,5055475888985948
"02/03/2019",24652914086758548,9094061610231270,9929309839130830,5055589934414872
"02/04/2019",24676556062518641,9117558354376787,9940424910820359,5066607620981524
"02/05/2019",24680869791771763,9121158168316368,9942542183304792,5068279243427999
"02/06/2019",24686112983677886,9126401360222491,9944935708936427,5070672769059634
"02/07/2019",24688908185963165,9129196562507770,9946488779848964,5072225839972171
"02/08/2019",24701957265567497,9142245642112102,9952235511068314,5077972571191521
"02/09/2019",24704841592286536,9145129968831141,9953204983066690,5078942043189897
"02/10/2019",24709058207927762,9149346584472367,9954648840342634,5080385900465841
"02/11/2019",24716827329216607,9157115705761212,9957786104189547,5083523164312754
"02/12/2019",24726753600697689,9167041977242294,9962540428890226,5088277489013433
"02/13/2019",24754368989954041,9194657366498646,9975220950147272,5100958010270479
"02/14/2019",25328342516047965,9198973315001314,10078712054135293,5103061080774192
"02/15/2019",25349229883245938,9209618582518375,10088638601686817,5108068794493925
"02/16/2019",25350880647565690,9211269346838127,10089312172576647,5108742365383755
"02/17/2019",25353258420672355,9213647119944792,10090579981142537,5110010173949645
"02/18/2019",25363879628514313,9224268327786750,10096604838017856,5116035030824964
"02/19/2019",25388113790056201,9248062949078816,10108704743966686,5127882042902183
"02/20/2019",25399554048513555,9259367431052120,10113568431743762,5132680849703724
"02/21/2019",25414066826723517,9265102558622282,10120819464502146,5135270452731509
"02/22/2019",25421536772664939,9272572504563704,10123667256859141,5138118245088504
"02/23/2019",25432249113182121,9283284845080886,10128976372587554,5143427360816917
"02/24/2019",25440938776289700,9291974508188465,10132671891372097,5147122879601460
"02/25/2019",25448365183855737,9298896055906950,10136117588228894,5150226721049747
"02/26/2019",25457859966761068,9308390838812281,10139892220200591,5154001353021444
"02/27/2019",25840059511834603,9325641264276030,10222968760407998,5162403144901067
"02/28/2019",25858529359377880,9342544818286171,10231857280265652,5170346033554817
"03/01/2019",25884425542692668,9368441001600959,10243551096302900,5182039849592065
"03/02/2019",25901019227141315,9382583016017646,10250747246858859,5188565981062103
"03/03/2019",25902466374563663,9384030163439994,10251386296058972,5189205030262216
"03/04/2019",25923337680237469,9389709998721566,10262634471556846,5191911159933543
"03/05/2019",25975967144034060,9401806650012253,10290757177900007,5197253523655523
"03/06/2019",26000808749606810,9421767027852013,10300585925928856,5205699979303441
"03/07/2019",26005562533228615,9426520811473818,10302835384781121,5207949438155706
"03/08/2019",26166503991640014,9433636160488145,10333920667448169,5210993478198188
"03/09/2019",26167804152769686,9434936321617817,10334593625061319,5211666435811338
"03/10/2019",26168844523376538,9435976692224669,10335120800540349,5212193611290368
"03/11/2019",26173272769050091,9440404937898222,10337264373572791,5214337184322810
"03/12/2019",26179977270684767,9447109439532898,10341242036569595,5218314847319614
"03/13/2019",26204369891340221,9471434965120894,10351163549044496,5228188356699854
"03/14/2019",26205745418100140,9472784048968213,10353116635304694,5230124634842114
"03/15/2019",26492816404056382,9479933889283191,10408974288058054,5233971997047831
"03/16/2019",26505647883730906,9492765368957715,10414150604226780,5239148313216557
"03/17/2019",26508944707630843,9496062192857652,10415850941669788,5240848650659565
"03/18/2019",26521926579003904,9508958364893024,10421480922116606,5246445949336451
"03/19/2019",26552793971117963,9539825757007083,10436587416223477,5261552443443322
"03/20/2019",26570885213381579,9546896667311241,10444963446609499,5264710185471815
"03/21/2019",26604168188896280,9580179642825942,10459768611441247,5279515350303563
"03/22/2019",26634202940261660,9610214394191322,10472370941565331,5292117680427647
"03/23/2019",26640489904842835,9616501358772497,10475640459389899,5295387198252215
"03/24/2019",26643035652973622,9619047106903284,10476680173881606,5296426912743922
"03/25/2019",26935653376407693,9911644741016568,10508132489588209,5327866362859042
"03/26/2019",26945210834061279,9916500123558492,10511661360603759,5330154199232358
"03/27/2019",27024806612576552,9996095902073765,10552423425074559,5370916263703158
"03/28/2019",27069742024449650,10007730625405361,10571357717944447,5376045464368030
"03/29/2019",27078226380690099,10014458492690252,10575182354155258,5379065949231861
"03/30/2019",27081251451035134,10017483563035287,10576751883949293,5380635479025896
"03/31/2019",27086334766449680,10022566878449833,10580899743206787,5384783338283390
"04/01/2019",27109649031916983,10043758592971577,10591310898234717,5394334059534117
"04/02/2019",27122748429986734,10056857991041328,10596872671460118,5399895832759518
"04/03/2019",27129405636119036,10063515197173630,10599958801149648,5402981962449048
"04/04/2019",27135403520655173,10069503762453067,10602965156819287,5405981752453924
"04/05/2019",27147844279119539,10081944520917433,10609222351202678,5412238946837315
"04/06/2019",27155996074310540,10090096316108434,10611654856388978,5414671452023615
"04/07/2019",27164562057041033,10098662298838927,10615365828081426,5418382423716063
"04/08/2019",27167676549364429,10101073593936251,10616674734747215,5419496697499097
"04/09/2019",27178228924977748,10111625969549570,10621367362340094,5424189325091976
"04/10/2019",27198538430795155,10131563691007477,10629078305209228,5431759153468702
"04/11/2019",27214229256089369,10146649612073769,10635251501775984,5437658050474868
"04/12/2019",27219866247106481,10152286603090881,10637817456910247,5440224005609131
"04/13/2019",27222247465695831,10154667821680231,10638305761678898,5440712310377782
"04/14/2019",27222523936085359,10154944292069759,10638440069471874,5440846618170758
"04/15/2019",27233831430246360,10165681183246206,10643183549345793,5445347145641439
"04/16/2019",27268055010425434,10199904763425280,10655792038798397,5457955635094043
"04/17/2019",27304993019464161,10236842772464007,10671544609140548,5473708205436194
"04/18/2019",27317709671815341,10249559424815187,10677150502363222,5479314098658868
"04/19/2019",27322264150619258,10254113903619104,10679084278309596,5481247874605242
"04/20/2019",27326582909550785,10258432662550631,10681027339482862,5483190935778508
"04/21/2019",27329616334015969,10261466087015815,10682407277018579,5484570873314225
"04/22/2019",27333579409299445,10265429162299291,10684335748057003,5486499344352649
"04/23/2019",27340088068838368,10271937821838214,10687447379112228,5489610975407874
"04/24/2019",27342418602557080,10274268355556926,10688756165378758,5490919761674404
"04/25/2019",27360611899052872,10291996078835404,10696414840471624,5498305209093845
"04/26/2019",27378342132800883,10309726312583415,10704505442150936,5506395810773157
"04/27/2019",27378960745122630,10310344924905162,10704755971291609,5506646339913830
"04/28/2019",27380593158658651,10311977338441183,10705441337255536,5507331705877757
"04/29/2019",27388547378824942,10319931558607474,10709870817822144,5511761186444365
"04/30/2019",27411436896067074,10330713688931070,10720170967156959,5516579332413759
"05/01/2019",27436639239984406,10348764082519972,10731227038403895,5525389721769182
"05/02/2019",27463172494228105,10368645428597843,10743512752558827,5534625809137274
"05/03/2019",27477673603301210,10381336310565498,10749346226263492,5539706850289821
"05/04/2019",27482852340064194,10386515047328482,10751215136031411,5541575760057740
"05/05/2019",27488097266013507,10391759973277795,10753242055349948,5543602679376277
"05/06/2019",27508448893809955,10396489165610952,10762342783994949,5545590360836798
"05/07/2019",27536986532468697,10415204066043104,10772633529154778,5552791385734891
"05/08/2019",27542296589619207,10420514123193614,10775065490692513,5555223347272626
"05/09/2019",27582829498150487,10451658838479844,10792228730341584,5567315775091000
"05/10/2019",27598705932601726,10459074602634095,10800912500634242,5571935724004273
"05/11/2019",27615490083953269,10475858753985638,10808666632075841,5579689855445872
"05/12/2019",27623540631476511,10483909301508880,10813406280899392,5584429504269423
"05/13/2019",27631366835116317,10491735505148686,10816849626637078,5587872850007109
"05/14/2019",27640224481480099,10500593151512468,10820758548319383,5591781771689414
"05/15/2019",27683528788153600,10543897458185969,10838860701191652,5609883924561683
"05/16/2019",27691447423050609,10551816093082978,10842385286602552,5613408509972583
"05/17/2019",27700174517578034,10560543187610403,10846544135825333,5617567359195364
"05/18/2019",27704356860353477,10564725530385846,10848247520954341,5619270744324372
"05/19/2019",27708715702147220,10569084372179589,10849962361122767,5620985584492798
"05/20/2019",27715327463514443,10575696133546812,10853270877452287,5624294100822318
"05/21/2019",27737208589330483,10597577259362852,10862120075404266,5633143298774297
"05/22/2019",27751972780002848,10612260263657067,10868851867199220,5639840238519522
"05/23/2019",27756439270174087,10616694580134974,10871128271594615,5642105330602664
"05/24/2019",27770448066729423,10628600773642400,10876447586386986,5647018741461409
"05/25/2019",27775130557346710,10633283264259687,10878953090520838,5649524245595261
"05/26/2019",27777038161284166,10635190868197143,10879560436128040,5650131591202463
"05/27/2019",27778700828188844,10636853535101821,10880322398979035,5650893554053458
"05/28/2019",27793976444772105,10652129151685082,10887118624185232,5657689779259655
"05/29/2019",27801214790692765,10659367497605742,10890693042119539,5661264197193962
"05/30/2019",27806267896745080,10664420603658057,10893259885452633,5663831040527056
"05/31/2019",27831991306860537,10690144013773514,10904201026273260,5674772181347683
"06/01/2019",27855904962720174,10714057669633151,10916094353449989,5686665508524412
"06/02/2019",27863177402033003,10721330108945980,10919510291669813,5690081446744236
"06/03/2019",27866846934739069,10724999641652046,10921207771022315,5691778926096738
"06/04/2019",27875853020281812,10734005727194789,10925782536507107,5696353691581530
"06/05/2019",27883626411521617,10741779118434594,10929837862935115,5700409018009538
"06/06/2019",27893277868308843,10751430575221820,10933955016296408,5704526171370831
"06/07/2019",27901491490380062,10759644197293039,10937602031417549,5708173186491972
"06/08/2019",27901732257578053,10759884964491030,10937710600477725,5708281755552148
"06/09/2019",27902476917265406,10760629624178383,10938115227131121,5708686382205544
"06/10/2019",27922971784140851,10781124491053828,10947180646298011,5717751801372434
"06/11/2019",28119267226417806,10788459445539001,10985845392312892,5721092695192335
"06/12/2019",28493827073689510,10799903124996449,11059274514904854,5726643487426190
"06/13/2019",28501930376141784,10807455235892723,11063051510205958,5730113646862120
"06/14/2019",28511773601579731,10816902842554914,11067373049102722,5734333289161373
"06/15/2019",28523281788720487,10828398138790748,11072194565438892,5739149741595607
"06/16/2019",28536485360545956,10841601710616217,11076517529632715,5743472705789430
"06/17/2019",28554888155190172,10859936984152733,11084566765374539,5751492735987932
"06/18/2019",28568273015669817,10873321844632378,11090691837730858,5757617808344251
"06/19/2019",28586635776492281,10891684605454842,11096776058861022,5763702029474415
"06/20/2019",29218075422870617,10923299825713432,11237490004323025,5777116360989109
"06/21/2019",29239807698771708,10945032101614523,11246840195925778,5786466552591862
"06/22/2019",29242935004276199,10948159407119014,11248117976793723,5787744333459807
"06/23/2019",29247073710590971,10952298113433786,11249992059783136,5789618416449220
"06/24/2019",29252387886142355,10957612288985170,11252268665693000,5791895022359084
"06/25/2019",29254205197657247,10959429600500062,11253410554932405,5793036911598489
"06/26/2019",29263752650422686,10968588341442156,11257316387189066,5796773512864598
"06/27/2019",29312927233333981,11016728320479129,11281016540376880,5820125563736615
"06/28/2019",29331067083060145,11034831936761462,11287412350680716,5826506120997805
"06/29/2019",29338891626526949,11042656480228266,11290031389624642,5829125159941731
"06/30/2019",29363894258799974,11067659112501291,11298984271141407,5838078041458496
"07/01/2019",29385618794139670,11089383647840987,11308758866315030,5847852636632119
"07/02/2019",29407093509243285,11110858362944602,11318422507945807,5857516278262896
"07/03/2019",29421544885771505,11125212479451205,11323921516689517,5862962861075688
"07/04/2019",29431222976251189,11134877588632698,11328485890159924,5867523989290169
"07/05/2019",29445781777003704,11149436389385213,11335036924618081,5874075023748326
"07/06/2019",29448896548505100,11152551160886609,11336857945098982,5875896044229227
"07/07/2019",29462169090936152,11165823703317661,11342745002267975,5881783101398220
"07/08/2019",29479426959033841,11183081571415350,11351041399675707,5890079498805952
"07/09/2019",29516133418263811,11199282812014582,11361517072914787,5897494177281070
"07/10/2019",29541776341326378,11214153577605269,11376916329753552,5904430016911508
"07/11/2019",29557254730322453,11229631966601344,11384573178945633,5912086866103589
"07/12/2019",29565888554507576,11234887657207123,11389211903482212,5914397304139018
"07/13/2019",29572083877369989,11241082980069536,11391695438308140,5916880838964946
"07/14/2019",29575514802165576,11244513904865123,11393326308479691,5918511709136497
"07/15/2019",29586768361259630,11255767463959177,11398262155729616,5923447556386422
"07/16/2019",29598844331818138,11267439052912761,11403587893663290,5928546778379475
"07/17/2019",29617543696883637,11285840881610198,11412595204731029,5937342218225215
"07/18/2019",29637067695928767,11305364880655328,11420646899197030,5945393912691216
"07/19/2019",29645904443198532,11311052945769003,11424247245440059,5948002457611618
"07/20/2019",29647530315599654,11312678818170125,11424977451701496,5948732663873055
"07/21/2019",29651919980205088,11317068482775559,11426732351732065,5950487563903624
"07/22/2019",29660139653703597,11325288156274068,11430527033941745,5954282246113304
"07/23/2019",29664984479030703,11330132981601174,11432599554964089,5956354767135648
"07/24/2019",29669981323802725,11335129826373196,11434622751568524,5958377963740083
"07/25/2019",29677645932737829,11342794435308300,11438307724307265,5962062936478824
"07/26/2019",29683831264445438,11348979767015909,11441441526095089,5965196738266648
"07/27/2019",29686270556673029,11351419059243500,11442593875660752,5966349087832311
"07/28/2019",29702216993501768,11367365496072239,11449620679691172,5973375891862731
"07/29/2019",29712088074996522,11377236577566993,11454138037092323,5977893249263882
"07/30/2019",29728529051449009,11384191516750669,11459547874189308,5980896046420305
"07/31/2019",29763696042302208,11409402752195870,11473516109256008,5992545724626586
"08/01/2019",29834877109026540,11480583818920202,11514210932822526,6033240548193104
"08/02/2019",29849571096355654,11495269999281317,11519368296163141,6038396471464000
"08/03/2019",29852863695483145,11498562598408808,11520723709863002,6039751885163861
"08/04/2019",29854687595499961,11500386498425624,11521649998164222,6040678173465081
"08/05/2019",29857840064714910,11503538967640573,11523167846943870,6042196022244729
"08/06/2019",29873160254152136,11518553285104231,11529642982578475,6048577257736663
"08/07/2019",29895973673114896,11540667982469737,11539274638406245,6058047810082891
"08/08/2019",29919791413612048,11564485722966889,11548712780835852,6067485952512498
"08/09/2019",29932326282466082,11568151466903667,11554978316034582,6069072115601371
"08/10/2019",29937361479971457,11573144301910042,11557284874186281,6071359625765516
"08/11/2019",29938859536218715,11574642358157300,11558025954049713,6072100705628948
"08/12/2019",29953924738677716,11589650333244276,11564699498186985,6078743305722491
"08/13/2019",29971787648759073,11607476564803882,11573821226983464,6087844591445742
"08/14/2019",29979830586776894,11613920077137773,11577255045815079,6090621220955278
"08/15/2019",29995501807808686,11629591298169565,11583353731767807,6096719906908006
"08/16/2019",30009943977012749,11635959457161378,11590213526637010,6100363606400836
"08/17/2019",30013998996047573,11640014476196202,11591818245393745,6101968325157571
"08/18/2019",30015482379994486,11641497860143115,11592504649214730,6102654728978556
"08/19/2019",30017060309721283,11643075789869912,11593190798286241,6103340878050067
"08/20/2019",30023235493516874,11649250973665503,11595916039429877,6106066119193703
"08/21/2019",30038073052668575,11660069840925574,11601984001003097,6110639292105364
"08/22/2019",30043084714869400,11665081503126399,11604057980494039,6112713271596306
"08/23/2019",30049352051796165,11671348840053164,11606873923045445,6115529214147712
"08/24/2019",30055477816793720,11677474605050719,11609531941510529,6118187232612796
"08/25/2019",30067695642406605,11689692430663604,11614217499489976,6122872790592243
"08/26/2019",30072640899235581,11694637687492580,11616305382920774,6124960674023041
"08/27/2019",30091123897064151,11713120685321150,11624868700771187,6133523991873454
"08/28/2019",30098748582235476,11720745370492475,11628017526287811,6136672817390078
"08/29/2019",30110275329049787,11732272117306786,11632349668483619,6141004959585886
"08/30/2019",30120002245054379,11741999033311378,11636994315186777,6145649606289044
"08/31/2019",30135513259855738,11757510048112737,11644146003285454,6152801294387721
"09/01/2019",30159528532560616,11781525320817615,11654097577482890,6162752868585157
"09/02/2019",30164053582429723,11786050370686722,11656296746702183,6164952037804450
"09/03/2019",30180175711001352,11802172499258351,11663041637907719,6171696929009986
"09/04/2019",30202021185832993,11824017974089992,11671630834799248,6180286125901515
"09/05/2019",30217012593267581,11839009381524580,11678072553628910,6186727844731177
"09/06/2019",30231118310863412,11853115099120411,11683342097667079,6191997388769346
"09/07/2019",30241077692289933,11863074480546932,11687733981623056,6196389272725323
"09/08/2019",30246279123960757,11868275912217756,11689861417630311,6198516708732578
"09/09/2019",30259220574055052,11878876396772863,11696183110381246,6203642294243661
"09/10/2019",30277414848760762,11897070671478573,11704880165943451,6212339349805866
"09/11/2019",30289297669162577,11907566764874944,11710529596293710,6217341641512913
"09/12/2019",30298648137921420,11916917233633787,11715119921157373,6221931966376576
"09/13/2019",30305202828551164,11923471924263531,11717834502784476,6224646548003679
"09/14/2019",30310226730377033,11928495826089400,11719920069418834,6226732114638037
"09/15/2019",30317854811435785,11936123907148152,11723424576842276,6230236622061479
"09/16/2019",30332311541991889,11950580637704256,11729977270144749,6236789315363952
"09/17/2019",30349429631179031,11967698726891398,11738335174233844,6245147219453047
"09/18/2019",30523637623650586,11974904324242233,11939755964071963,6247993232342736
"09/19/2019",30533559709708238,11984826410299885,11944010395009830,6252247663280603
"09/20/2019",30546783529746843,11998050230338490,11949554805199934,6257792073470707
