Sample-768 Sample-770 Sample-772 Sample-774 Sample-776 Sample-778 Sample-769 Sample-771 Sample-773 Sample-775 Sample-777 Sample-779
229721_x_at 5.26164708121981 7.23513173160716 5.86310300332992 6.40588735733716 5.97036905586352 8.85229405688196 6.70473035603574 5.5809621716426 6.50378074782441 9.55173748501121 9.3255369411757 7.19575067020945
219722_s_at 7.3922356774841 6.33765458923636 7.00454819332178 7.01134283953707 7.91701602373349 7.43002420288673 5.72268121658095 4.94568445414765 6.75522051484868 6.83985552192723 5.87253142184287 5.66874615874244
241496_at 4.84063171909151 4.42605962698874 4.54153074368862 4.6314486503916 4.37353389540805 4.47496390080355 4.25014875158729 4.67870484159245 5.00877247346718 4.32543299343234 4.15319644040666 4.495376656962
206202_at 1.95503098125714 2.14864946868167 2.04296181263412 2.14461933928134 2.05938612110462 2.0661165155462 2.06242735820168 1.95063550670039 2.07030606384533 2.15216290758457 2.07114577517787 2.05836718371052
223635_s_at 2.6652092735687 2.28528252590398 2.51952517391155 2.46923509389614 2.84487873289218 2.23100029140885 2.52488231680512 2.14461933928134 2.64897785940429 2.53063534951466 2.24763478863197 2.70256715596988
207549_x_at 3.07984544472798 3.99013183621845 2.84949239952009 3.23584405594746 2.76250911900397 2.49607801313821 4.18384806286536 2.98261126171556 3.01692474788299 3.52533630879024 2.93533002225465 3.57874431378499
213802_at 3.32125731646365 3.41060656972904 3.56684323230825 2.9882730796372 3.34483714734351 4.24701686530599 2.7035394950978 3.09661703957647 3.18187886418979 2.86523948248266 2.51486146815284 2.81788631132427
202047_s_at 6.35705926516601 6.72278957922482 6.80757762381112 7.33693673504625 7.12787031256792 7.68938747160056 6.54136463492196 6.71035174632651 7.19635244219062 7.28373107311723 6.5159242143974 6.06080569801977
240160_x_at 2.10916884109939 2.23900752223816 2.19780849742738 2.15791886990814 2.47608642249124 2.23195178547447 2.07173958404671 2.33518598102556 2.33218015221684 1.99490510090636 2.04730365900861 2.45697195374117
232987_at 3.54879862393156 3.9747017746738 3.95303722051842 4.57239616311799 4.15277007065759 3.18198487676445 3.61706531867303 3.31584518693632 3.6900726443856 4.06688185823729 3.1230513853574 3.99359547470273
203469_s_at 6.3175830827812 6.06350466754836 6.50123114531371 6.07168407094476 6.57683743644689 6.65876870493995 5.67037381383958 5.67717658384573 6.31912066916006 6.00395198229297 5.88696476147188 6.33972175957179
200002_at 11.7056700371446 11.5781861905611 10.8160858573658 10.0998223636913 10.5657862856841 11.7640961255228 10.9065835193573 11.6916814850476 11.5845666456774 11.5860022813721 12.1805210698395 11.2269626869957
1552280_at 2.39546138768978 2.08213468769875 2.34801302592863 2.50739757290942 2.45389888703783 2.1849962583861 2.43590407291377 2.23660049804822 2.50472713578333 2.69887317348303 2.38684150406408 2.57545514760941
222119_s_at 8.76585613730225 7.68773960716988 8.01841355935415 8.09851510507021 7.71208614794165 8.29296959815676 7.89891575122941 8.76943083312588 7.34796929272539 6.80418815399545 9.03207420983586 8.02054891617471
229404_at 7.6951895079451 6.61019247878724 9.37090927625762 6.73195691605244 7.90918431440272 9.64231245288064 6.78404605435744 7.37942240582873 6.95845132669552 6.54098452020615 7.15979137440344 6.4527755670459
211604_x_at 5.76645579547838 5.8340581523075 6.44992084087281 5.77539499902792 6.1534023634312 5.78956465470302 5.66555046673971 6.09961034466446 6.93227435118457 6.21848871804178 5.72035345980785 5.78724678121416
234559_at 2.5948723788292 2.5333463792429 2.72383266986947 2.55476847876766 3.00853290024656 2.54893693489921 2.66201676376866 2.53613269548218 3.11387857375112 2.68144421227465 2.40004153903354 2.76323595868097
202754_at 8.71573360091033 7.95564384665391 7.64516708200831 7.94182408018566 7.61433119787988 8.21322867045503 8.3900155177626 7.91939678948386 7.11548808696969 7.86810252693748 7.94606489204152 7.73437446530624
207594_s_at 2.54855458601867 3.45871839560924 2.95959103470017 2.82790235422554 2.6553452263479 2.72417039043977 2.66639526574915 2.64959372457032 3.1940253292789 2.67685333623344 2.72417039043977 2.45954998496793
1561433_at 4.2905228251114 4.55086489579883 4.75010754672022 4.30082597918502 4.50895261676321 4.46379786958808 4.49811277105897 4.52145186414665 5.10569452855154 4.39271190640865 4.33034043731752 4.52461892531457
236420_s_at 2.58230787383438 3.06800409868751 3.37606639069452 4.55082756137995 3.77056376699911 3.45553441321782 2.94284876742417 3.02114455201952 2.92128938000826 3.03594873423198 3.19202618614599 2.99042854493094
204965_at 2.34601469141628 2.01671077871163 2.27554973182732 2.20344208902326 2.414277836699 2.21409739575911 2.27922383177676 2.27922383177676 2.83026286737096 2.10474062573059 1.83052107642914 2.12756018146762
236622_at 5.53431143664772 3.59186918140634 3.69919341585122 3.16254625897878 3.39854473363399 3.98043011556741 3.52718940891873 3.28930412273291 3.21680767986985 2.88833997854907 3.20653012126503 3.61951109604278
1555682_at 3.99347931285901 3.73697683954964 3.80291568198302 3.85536728579208 4.01742924484341 3.74858581556397 3.76152218463184 4.52510697506988 4.20615331170214 4.00277974153161 3.8603984081584 4.10798408583016
218404_at 3.19524675227635 3.74964100290762 3.4783912641735 4.39610154858545 4.20454959496046 4.68422490649272 5.71551289724153 4.338102264309 3.68812708518342 6.04296481640975 6.63314542557273 7.78806619443405
239051_at 4.94513441251132 4.41246600241198 4.85152120905746 3.92731095114234 4.87309938473771 4.93428811498993 4.95437388883638 5.13249769170608 4.87937564399154 5.13221784009404 5.93772618800492 4.33591949570734
236217_at 2.16810277075956 2.02388011370148 2.33852973513139 2.29178294467314 2.38141930559067 2.26375520311665 2.57666924176105 2.44041897570971 2.45070996947734 2.66031178951303 1.97404597638655 2.42500559145191
243385_at 4.72368557751578 4.32059555194871 4.52094017543639 4.13762368145612 4.3322306447201 4.15228159847888 4.05387724214116 4.59749118526711 4.4125419169184 4.27403250450651 4.26628495472564 4.4661397695319
1553528_a_at 4.07534273110514 5.00639896612271 4.03021146154562 5.2556180323193 4.14785130594785 4.9316015218477 4.54554754318647 5.01056304659547 3.97104144406837 4.22864163085929 6.81280747659479 4.27892475949248
230565_at 2.79379660424771 3.11604352846378 2.78855849398991 2.46923509389614 2.87539986023293 2.55974815576635 2.74345138690485 3.30853774759465 3.44451467941584 2.87140832992272 2.95959718552633 3.63919737423627
209160_at 8.39465991473709 9.84360847400592 8.07659196551957 8.50907295077763 8.22122705420682 8.98496722508556 6.67888780339548 8.09154313800264 6.63243969314121 6.06422552049413 8.3063868289277 4.9163609581003
214416_at 3.16842109902079 3.26906266699909 4.77320040566869 2.34899882343816 3.02173996999815 2.46012232360663 2.34128567877111 3.19579015157806 8.64642114960428 2.37088384221593 2.67284139776642 2.54529177763717
1557943_at 3.27330620147286 3.09360213218124 2.98018606181628 2.95747773076943 3.29633576704692 3.20389332276348 2.79473264270952 3.25918892993852 2.67360632246511 3.45764472243582 3.34600523008192 3.18019599986252
229205_at 3.35163883094046 3.61793604668375 3.13052884178428 3.53336965912753 3.84171617138815 4.08084915990809 3.77045707416019 3.76248838365513 3.81881823826297 3.73091476432802 3.22428068842482 3.3153108889638
230227_at 3.35889994818159 2.46211567919662 3.43932757055446 2.59962323150146 3.08521069913045 3.25620707224692 2.48598486054734 3.00544776159601 3.62156245507155 2.92992536327359 3.01931517389864 2.60445137323845
1569436_at 2.54183272620355 2.29605050551315 2.60403415724483 2.33604089481916 2.60587298778421 2.2054594542831 2.09384587242163 2.32305095685879 2.3570095523112 2.39587176501515 2.21353237096747 2.27963401123514
231557_at 4.07910903173689 3.55799272880583 4.33648012872076 4.88272063873702 4.21627386592225 3.71047679570882 4.55641711431201 4.43242772773588 3.81041692763999 4.35497963048823 3.58492074513852 5.0279333101551
1569128_at 3.43228141034525 2.3163016222357 2.33347272897781 2.08888006396509 1.95623342706155 2.152577032187 2.15573480674831 2.13901234910963 1.85108699299644 2.08020643173321 2.06601741319272 2.17021587471777
219793_at 2.85193071905525 2.92650553972019 3.11628025418117 3.44451467941584 2.96461660387203 3.00368138460086 3.14672304692184 4.03031357256442 2.44707971468559 2.77047397606805 3.19883132831563 2.77047397606805
228359_at 2.89908866339409 3.11858645528156 3.18627922460102 2.7255469948504 3.32665680715778 2.8762959215037 3.07788357308214 3.18533340460368 3.37091229710768 3.0587456464584 3.43111885995057 3.40532503960087
229652_s_at 3.35445565687658 2.87411944522762 3.09076002373182 3.01747364019726 3.23211626549887 3.07123268256274 2.88863012476931 2.94263877558451 3.70553454098465 2.79673407697244 2.93059001866282 3.10165237909344
200970_s_at 7.50312429723494 7.425483171559 6.2579917582819 7.79058338534753 6.68931739321589 7.36611291189727 8.39987063262127 8.04300375885054 6.28156596626516 7.52107144184212 8.80747238951345 7.97989063672449
235518_at 6.15959758518578 6.46279814163938 6.03852652636046 5.0402190445351 6.22914310579122 6.60749347663026 6.85368303860135 5.51773235867095 5.48509459308246 7.15154431035797 8.0683572466221 8.08127952299153
243590_at 3.17731185262196 3.30142253158722 3.43228141034525 3.11257722761814 3.30142253158722 3.16390569866286 3.17588938059666 3.27826159753354 3.52895546545304 3.20568039975984 3.35050475459649 3.13466041286997
219468_s_at 5.9794458610889 5.16152040073406 6.81584421759904 5.71188664816156 5.90910478149905 5.30689824122181 5.79218017252588 5.99407366348483 6.24193995878553 5.78706245625827 5.03524858421642 5.73682885974368
239949_at 5.0541956563416 4.52137031195608 4.31095087958815 4.71148787888295 4.7309196690725 4.05731163277484 5.0617016177833 6.09380380599636 5.39973362828108 4.44692373094098 3.91910618332601 3.82439557729678
227754_at 5.4224542381841 5.0347199991769 3.67242942672526 4.42980327489953 3.73210229038363 4.30843457799598 4.14958584369962 3.54249674865793 2.36651958223459 3.55918621931142 5.11188282086923 4.15148646118631
200063_s_at 12.0294058367563 12.3152517439107 11.1775686837679 12.039993525567 11.9696689717584 11.6535833826 12.3120816660409 12.3068953291536 11.3137561481585 11.950786061911 11.9112035009003 11.3620636247534
222334_at 4.14747413391217 4.011290724931 4.64762777076401 4.28092317538055 4.73691972914089 3.82225074699845 4.10409648676395 4.04880230747888 4.41796189785322 4.47830544461154 3.81732140169801 4.09049056851133
239461_at 6.06810473145483 6.05535784996586 5.3401119130795 5.21188335840882 5.6441572348123 4.42989580178603 6.10693303841301 6.23253631347727 4.66744590281596 4.36290622823062 3.36145182117261 5.2492593219363
206572_x_at 4.01026079497972 3.78437432982725 3.56537181823658 4.16752831419185 3.62931520529289 3.82180243366415 4.27248799622809 4.38615062821201 3.68812708518342 3.55014667602765 3.90934761451651 3.57124657722253
1554668_a_at 3.619550467188 3.00128457144478 2.78327984289981 3.41923136953827 3.05161920935139 3.02035691260392 2.85789911403558 3.57549025552769 3.5225738720667 2.98221909864032 2.9591343699038 3.2613602017125
221166_at 4.63842881594043 4.21365442039971 4.23659472992224 4.40799127990996 4.31358405215561 4.14563892457311 4.36111006676068 4.27557589064608 4.77368055919968 4.47871006084951 4.34882138049393 4.27941859045861
205704_s_at 8.02234475875342 7.21934116824566 6.33787344246342 5.19792089703165 6.669965146444 5.81404646245109 6.9245548686487 5.87267293966573 6.14767127234935 6.84270762603958 7.32123784177149 6.69856554915146
237772_at 4.46866601706616 4.53317948933872 5.20315811213508 5.51023819781087 4.73878773301078 4.46598847972458 4.40691496880697 5.60301197193682 4.79449835053735 4.67512822812911 3.88738756723742 4.51990900312015
220569_at 3.01214131838097 2.7567826322109 3.1371373752483 3.06240416457256 3.04113524596464 2.7458980813733 2.81331917359368 2.68033333220333 3.08435886113181 2.83914178242961 2.7567826322109 2.95407327150577
242336_at 3.27193128521836 2.46579214639738 2.33457767123406 2.0007621315027 2.1877898870867 2.40280003895669 2.90627701094345 2.78914298390011 2.59591492952464 2.75522601543796 2.18347792393966 2.34727519899247
242428_at 4.37004100925582 2.60060175932968 3.71863875147736 2.95354347052187 3.45785097986535 2.68915738008879 2.93169538651696 3.17102271246625 2.44058274715813 3.00282049677494 2.09269738062861 2.53777038869941
200625_s_at 10.0161999603485 9.6802709094108 9.56590583407376 9.52684544860474 9.64658216162552 9.54611054108353 11.5282556502682 10.7669834073978 9.44523366899901 10.3513237388742 10.5296286621341 10.8637065072102
212460_at 5.24627215500067 5.56317706410443 4.97283617630618 5.8374085000037 5.20070768400894 5.55389265080271 6.42476524549358 6.8925509603317 4.61768722289308 4.95827703186928 6.31617681584589 5.86388029402728
217870_s_at 8.60116317414656 7.88481373773234 7.07613975752697 7.82438275479162 7.2458040556061 8.08975636919171 8.82247817698596 8.67021334061689 5.71131602276362 7.50862383591837 8.92108900824796 8.76368039500158
234421_s_at 3.63197505554443 3.4130566410515 3.36116203318161 3.91298422776686 3.55671907892649 3.36176550380596 3.23345926555796 2.95296558262899 4.32150391097497 3.71103098524028 3.68812708518342 3.62485766632637
230246_at 5.31330750707253 4.65337173656545 5.40874171137234 4.60121926367456 5.34616365432157 4.64920280188189 4.47363016242243 4.88468371009055 5.53709159006883 4.94518944597175 4.59355703569364 4.54384589891235
211938_at 8.89690038752502 9.02831989478526 7.18823917734892 8.51908178006321 7.98873668556038 7.8716870935094 8.68335032635294 8.59871134356174 7.17596450147087 8.27755525873873 8.07605228338883 6.74650076938399
244590_at 2.73599693561561 2.55967549692413 2.99858712016806 2.72282881003599 3.13141943106951 2.81296679821917 2.76544735648889 2.78687554757567 3.39233791112004 2.87464198063943 2.46542742963987 2.78957802019715
228831_s_at 6.06623390040301 7.23894412521195 5.26993558882136 7.34668358198841 6.50740263159527 6.24014363540967 6.34755359816406 6.32063338418947 6.11314221019876 7.60491618646545 5.26993558882136 6.16817713342822
1553857_at 4.95960309679968 4.83165495230018 4.95185848786154 4.74988804843433 4.6290812072394 4.97979790865506 4.79034229845705 4.90428107778742 5.36165757251456 5.00193743210956 5.31712110392658 4.82417824307263
1552731_at 2.28163956381733 2.49392104518579 2.37996502617935 2.44580623134302 2.27589025176978 2.08452896887602 2.32496395712923 2.45331227019738 2.26514925625742 2.36772582322635 2.10803124010417 2.55224375933341
202736_s_at 3.74962230268555 3.61131516834803 3.82111041218652 3.98136507192901 3.75601134537239 3.89961363852069 3.69752953440389 3.96434890560213 4.14929353422258 4.08954029981955 5.04714235658159 4.27301960143958
207443_at 2.53379173048553 2.33755995223931 2.947962111437 2.82790235422554 3.01828212270905 2.77447802000413 2.54078705845787 2.72735848269133 3.44451467941584 2.68090789015347 2.78621431145649 2.93738189187393
211393_at 3.07116920973025 2.9204307074296 2.97365792487477 2.98635419710287 3.30180022603314 2.83870936640578 2.90356178989857 2.97033314282323 3.54104938971546 3.19811391246994 2.8888756121683 2.93738189187393
202354_s_at 4.27617143084044 5.97255597530829 6.71176215738751 5.9947103521364 5.88147371865673 6.05977261978017 6.01045348065417 4.13997916419735 6.75794143667054 6.26163871313953 6.5196860009385 5.98278922272456
226169_at 8.27653931675149 6.98251465185326 6.75349813150306 6.82669792607817 6.64589043422964 6.77145980488106 7.27983429614522 6.6391611354251 5.80756801016867 5.84938597993455 5.41954260470653 6.64039441166642
233119_at 3.08162255719187 2.98541607878052 3.23345926555796 2.89788425652329 3.14387870032308 2.94077897161281 2.97797067839484 2.9398589790036 2.84099502595524 3.38274040982991 2.68726487944444 3.1755714719478
240379_at 3.62722753261051 3.59975085351027 3.68124159910377 4.32637437580971 3.5587431673381 4.21804707707813 3.4229216871385 3.63310899004273 4.73445494193518 3.49349328288614 3.64320752126112 3.44374528233226
219987_at 2.79248253702632 2.82221838733656 3.14908548919002 3.04729673709911 3.32348752575973 2.51527028719716 2.74882438027498 2.79873495585834 3.29042444524911 2.66238621148464 2.79873495585834 2.5577853784968
233360_at 5.3225795972946 5.80333255991852 6.38793522510253 5.1460159642422 5.33427492249063 5.14018442037374 4.8915388116293 4.94940116544111 5.12604500558363 5.14413864870819 4.57533819938351 4.88326871635759
